DECLARANT_ISO,PARTNER_ISO,FLOW,PRODUCT,PERIOD,VALUE_IN_EUROS
AT,BE,2,302,201912,208583
AT,BE,2,303,201912,474390
AT,BE,2,309,201912,4276065
AT,BE,2,310,201912,1051999
AT,BE,2,321,201912,1346715
AT,BE,2,322,201912,1142
AT,BE,2,323,201912,485404
AT,BE,2,324,201912,171850
AT,BE,2,325,201912,8690189
AT,BE,2,329,201912,152889
AT,BE,2,32S,201912,19091
AT,BF,2,110,201912,16878
AT,BF,2,205,201912,7004
AT,BF,2,325,201912,3920
AT,BG,1,011,201912,961938
AT,BG,1,014,201912,213138
AT,BG,1,101,201912,23835
AT,BG,1,103,201912,1519156
AT,BG,1,104,201912,264933
AT,BG,1,105,201912,48107
AT,BG,1,106,201912,171915
AT,BG,1,107,201912,114782
AT,BG,1,108,201912,408935
AT,BG,1,131,201912,279766
AT,BG,1,132,201912,167324
AT,BG,1,139,201912,236296
AT,BG,1,141,201912,3048123
AT,BG,1,143,201912,172145
AT,BG,1,151,201912,3967
AT,BG,1,152,201912,53038
AT,BG,1,162,201912,93653
AT,BG,1,172,201912,330074
AT,BG,1,192,201912,25073
AT,BG,1,201,201912,29908
AT,BG,1,203,201912,2043
AT,BG,1,204,201912,74129
AT,BG,1,205,201912,12441
AT,BG,1,212,201912,751096
AT,BG,1,221,201912,104408
AT,BG,1,222,201912,546804
AT,BG,1,231,201912,238820
AT,BG,1,236,201912,78403
AT,BG,1,239,201912,19805
AT,BG,1,241,201912,114928
AT,BG,1,242,201912,276712
AT,BG,1,243,201912,32534
AT,BG,1,244,201912,1383259
AT,BG,1,251,201912,663643
AT,BG,1,252,201912,3022
AT,BG,1,254,201912,15153
AT,BG,1,257,201912,51333
AT,BG,1,259,201912,330819
AT,BG,1,261,201912,78121
AT,BG,1,262,201912,3607
AT,BG,1,263,201912,2570336
AT,BG,1,264,201912,25691
AT,BG,1,265,201912,277787
AT,BG,1,266,201912,2595127
AT,BG,1,267,201912,171082
AT,BG,1,271,201912,209725
AT,BG,1,272,201912,9917
AT,BG,1,273,201912,25348
AT,BG,1,274,201912,68370
AT,BG,1,275,201912,454224
AT,BG,1,279,201912,149288
AT,BG,1,281,201912,3274720
AT,BG,1,282,201912,1926215
AT,BG,1,283,201912,7505
AT,BG,1,284,201912,60972
AT,BG,1,289,201912,737205
AT,BG,1,291,201912,654417
AT,BG,1,292,201912,392030
AT,BG,1,293,201912,281464
AT,BG,1,302,201912,930047
AT,BG,1,309,201912,233017
AT,BG,1,310,201912,430715
AT,BG,1,321,201912,6533
AT,BG,1,323,201912,1810115
AT,BG,1,324,201912,142035
AT,BG,1,325,201912,24259
AT,BG,1,329,201912,1074
AT,BG,2,011,201912,784212
AT,BG,2,012,201912,58013
AT,BG,2,030,201912,12
AT,BG,2,081,201912,12830
AT,BG,2,089,201912,11261
AT,BG,2,101,201912,258586
AT,BG,2,102,201912,48
AT,BG,2,103,201912,271495
AT,BG,2,104,201912,3006
AT,BG,2,105,201912,221890
AT,BG,2,106,201912,85519
AT,BG,2,107,201912,338907
AT,BG,2,108,201912,1551333
AT,BG,2,109,201912,313358
AT,BG,2,10S,201912,50
AT,BG,2,110,201912,963361
AT,BG,2,131,201912,47698
AT,BG,2,132,201912,402619
AT,BG,2,139,201912,742997
AT,BG,2,141,201912,2852239
AT,BG,2,142,201912,1385
AT,BG,2,143,201912,263296
AT,BG,2,151,201912,263593
AT,BG,2,152,201912,96713
AT,BG,2,161,201912,281101
AT,BG,2,162,201912,477505
AT,BG,2,171,201912,1541116
AT,BG,2,172,201912,259633
AT,BG,2,17S,201912,378944
AT,BG,2,181,201912,2910
AT,BG,2,192,201912,58211
AT,BG,2,201,201912,521137
AT,BG,2,202,201912,32212
AT,BG,2,203,201912,338992
AT,BG,2,204,201912,793689
AT,BG,2,205,201912,556515
AT,BG,2,206,201912,2916
AT,BG,2,20S,201912,441205
AT,BG,2,211,201912,4465
AT,BG,2,212,201912,2026282
AT,BG,2,221,201912,155204
AT,BG,2,222,201912,1547319
AT,BG,2,231,201912,161601
AT,BG,2,232,201912,277054
AT,BG,2,233,201912,40183
AT,BG,2,234,201912,30115
AT,BG,2,236,201912,44246
AT,BG,2,239,201912,223219
AT,BG,2,241,201912,695099
AT,BG,2,242,201912,172334
AT,BG,2,243,201912,150622
AT,BG,2,244,201912,8701964
AT,BG,2,245,201912,761
AT,BG,2,251,201912,186127
AT,BG,2,252,201912,9578
AT,BG,2,254,201912,17476
AT,BG,2,257,201912,948223
AT,BG,2,259,201912,687892
AT,BG,2,25S,201912,7990
AT,BG,2,261,201912,488230
AT,BG,2,262,201912,505864
AT,BG,2,263,201912,1291012
AT,BG,2,264,201912,51295
AT,BG,2,265,201912,654432
AT,BG,2,266,201912,2373102
AT,BG,2,267,201912,109597
AT,BG,2,268,201912,17480
AT,BG,2,271,201912,547752
AT,BG,2,272,201912,377873
AT,BG,2,273,201912,431292
AT,BG,2,274,201912,218002
AT,BG,2,275,201912,462164
AT,BG,2,279,201912,4826389
AT,BG,2,281,201912,471958
AT,BG,2,282,201912,1570630
AT,BG,2,283,201912,2423400
AT,BG,2,284,201912,1406004
AT,BG,2,289,201912,1476475
AT,BG,2,291,201912,7459888
AT,BG,2,292,201912,595598
AT,BG,2,293,201912,294095
AT,BG,2,302,201912,2517
AT,BG,2,303,201912,61612
AT,BG,2,309,201912,325558
AT,BG,2,310,201912,104737
AT,BG,2,321,201912,293223
AT,BG,2,322,201912,367
AT,BG,2,323,201912,278960
AT,BG,2,324,201912,2021791
AT,BG,2,325,201912,461494
AT,BG,2,329,201912,159638
AT,BG,2,32S,201912,113
AT,BH,1,141,201912,363
AT,BH,1,231,201912,13537
AT,BH,1,239,201912,30167
AT,BH,1,244,201912,1799983
AT,BH,1,263,201912,122
AT,BH,1,279,201912,6804
AT,BH,1,293,201912,209013
AT,BH,2,103,201912,2360
AT,BH,2,107,201912,32
AT,BH,2,108,201912,3051
AT,BH,2,139,201912,343
AT,BH,2,161,201912,20
AT,BH,2,162,201912,191220
AT,BH,2,172,201912,219
AT,BH,2,204,201912,10088
AT,BH,2,205,201912,47146
AT,BH,2,212,201912,5927
AT,BH,2,221,201912,1865
AT,BH,2,222,201912,42028
AT,BH,2,231,201912,24615
AT,BH,2,232,201912,53391
AT,BH,2,234,201912,95
AT,BH,2,239,201912,18481
AT,BH,2,244,201912,1086
AT,BH,2,251,201912,1575
AT,BH,2,257,201912,13331
AT,BH,2,259,201912,2562
AT,BH,2,261,201912,5883
AT,BH,2,264,201912,32733
AT,BH,2,265,201912,105369
AT,BH,2,271,201912,10866
AT,BH,2,274,201912,100651
AT,BH,2,275,201912,660
AT,BH,2,279,201912,562
AT,BH,2,281,201912,108388
AT,BH,2,282,201912,4632
AT,BH,2,289,201912,14416
AT,BH,2,291,201912,1391410
AT,BH,2,293,201912,20500
AT,BH,2,309,201912,37297
AT,BH,2,325,201912,11274
AT,BH,2,329,201912,29315
AT,BI,2,201,201912,89
AT,BI,2,221,201912,502
AT,BI,2,222,201912,11070
AT,BI,2,259,201912,1293
AT,BI,2,265,201912,78123
AT,BI,2,282,201912,391
AT,BI,2,289,201912,4943
AT,BJ,2,132,201912,999579
AT,BJ,2,139,201912,4550
AT,BJ,2,151,201912,1465
AT,BJ,2,222,201912,249
AT,BJ,2,259,201912,26
AT,BJ,2,265,201912,51131
AT,BJ,2,309,201912,145
AT,BJ,2,329,201912,2221
AT,BM,2,259,201912,42
AT,BM,2,281,201912,27
AT,BN,2,291,201912,94786
AT,BO,1,012,201912,7844
AT,BO,1,143,201912,471
AT,BO,1,259,201912,8757
AT,BO,2,151,201912,946
AT,BO,2,171,201912,87850
AT,BO,2,192,201912,5536
AT,BO,2,201,201912,712480
AT,BO,2,205,201912,59463
AT,BO,2,212,201912,28
AT,BO,2,221,201912,3092
AT,BO,2,222,201912,1454
AT,BO,2,231,201912,539
AT,BO,2,251,201912,3529
AT,BO,2,257,201912,25933
AT,BO,2,259,201912,55510
AT,BO,2,261,201912,69
AT,BO,2,262,201912,1980
AT,BO,2,263,201912,8574
AT,BO,2,265,201912,74196
AT,BO,2,267,201912,5014
AT,BO,2,271,201912,34662
AT,BO,2,273,201912,1918
AT,BO,2,279,201912,1286
AT,BO,2,281,201912,270674
AT,BO,2,282,201912,162041
AT,BO,2,284,201912,522
AT,BO,2,289,201912,239291
AT,BO,2,309,201912,13590
AT,BO,2,321,201912,3521
AT,BO,2,329,201912,6358
AT,BQ,2,323,201912,1080
AT,BR,1,012,201912,326736
AT,BR,1,030,201912,8598
AT,BR,1,081,201912,118688
AT,BR,1,089,201912,36
AT,BR,1,108,201912,258510
AT,BR,1,110,201912,243
AT,BR,1,139,201912,439
AT,BR,1,141,201912,6333
AT,BR,1,151,201912,6483
AT,BR,1,152,201912,87558
AT,BR,1,162,201912,1412
AT,BR,1,171,201912,60716
AT,BR,1,172,201912,249
AT,BR,1,201,201912,4115
AT,BR,1,204,201912,23710
AT,BR,1,205,201912,2537
AT,BR,1,212,201912,5272
AT,BR,1,221,201912,39329
AT,BR,1,222,201912,26232
AT,BR,1,232,201912,132
AT,BR,1,237,201912,10850
AT,BR,1,239,201912,62874
AT,BR,1,241,201912,109549
AT,BR,1,244,201912,474
AT,BR,1,257,201912,1395
AT,BR,1,259,201912,842
AT,BR,1,263,201912,6804
AT,BR,1,264,201912,2147
AT,BR,1,265,201912,138592
AT,BR,1,267,201912,87
AT,BR,1,271,201912,363523
AT,BR,1,273,201912,779
AT,BR,1,279,201912,5688
AT,BR,1,281,201912,412365
AT,BR,1,282,201912,37689
AT,BR,1,289,201912,134666
AT,BR,1,293,201912,3293
AT,BR,1,303,201912,114825
AT,BR,1,321,201912,2485
AT,BR,1,325,201912,11282
AT,BR,1,329,201912,32
AT,BR,2,012,201912,24934
AT,BR,2,089,201912,112812
AT,BR,2,106,201912,185420
AT,BR,2,108,201912,104976
AT,BR,2,109,201912,550086
AT,BR,2,110,201912,4705635
AT,BR,2,132,201912,1666
AT,BR,2,139,201912,26898
AT,BR,2,141,201912,1563
AT,BR,2,151,201912,5743
AT,BR,2,162,201912,3401
AT,BR,2,171,201912,812102
AT,BR,2,172,201912,5981
AT,BR,2,17S,201912,32194
AT,BR,2,201,201912,882009
AT,BR,2,203,201912,82898
AT,BR,2,204,201912,3361696
AT,BR,2,205,201912,325805
AT,BR,2,211,201912,28000
AT,BR,2,212,201912,1933950
AT,BR,2,221,201912,88469
AT,BR,2,222,201912,1555592
AT,BR,2,231,201912,104457
AT,BR,2,232,201912,1034612
AT,BR,2,234,201912,111418
AT,BR,2,239,201912,316327
AT,BR,2,241,201912,4640064
AT,BR,2,242,201912,128054
AT,BR,2,243,201912,2252164
AT,BR,2,244,201912,2519800
AT,BR,2,245,201912,2830
AT,BR,2,251,201912,51255
AT,BR,2,257,201912,1192360
AT,BR,2,259,201912,410624
AT,BR,2,25S,201912,118577
AT,BR,2,261,201912,84230
AT,BR,2,262,201912,311602
AT,BR,2,263,201912,39546
AT,BR,2,264,201912,2324
AT,BR,2,265,201912,2146398
AT,BR,2,266,201912,99898
AT,BR,2,267,201912,4777
AT,BR,2,271,201912,1264907
AT,BR,2,272,201912,79000
AT,BR,2,273,201912,196814
AT,BR,2,274,201912,112647
AT,BR,2,275,201912,107809
AT,BR,2,279,201912,4254771
AT,BR,2,281,201912,2654859
AT,BR,2,282,201912,1523595
AT,BR,2,283,201912,50474
AT,BR,2,284,201912,225530
AT,BR,2,289,201912,7876943
AT,BR,2,291,201912,1109228
AT,BR,2,293,201912,810615
AT,BR,2,302,201912,147854
AT,BR,2,303,201912,937140
AT,BR,2,309,201912,1053843
AT,BR,2,310,201912,26936
AT,BR,2,321,201912,3012
AT,BR,2,324,201912,7966
AT,BR,2,325,201912,1314711
AT,BR,2,329,201912,376646
AT,BS,1,281,201912,60
AT,BS,2,110,201912,21390
AT,BS,2,172,201912,95
AT,BS,2,205,201912,14
AT,BS,2,221,201912,4481
AT,BS,2,222,201912,5590
AT,BS,2,244,201912,154
AT,BS,2,257,201912,348
AT,BS,2,259,201912,3301
AT,BS,2,261,201912,10927
AT,BS,2,262,201912,2664
AT,BS,2,265,201912,5084
AT,BS,2,271,201912,977
AT,BS,2,273,201912,418
AT,BS,2,279,201912,3018
AT,BS,2,281,201912,15242
AT,BS,2,282,201912,879
AT,BS,2,293,201912,5393
AT,BS,2,303,201912,13540
AT,BW,2,265,201912,79040
AT,BY,1,103,201912,55528
AT,BY,1,161,201912,89853
AT,BY,1,162,201912,99096
AT,BY,1,172,201912,88
AT,BY,1,239,201912,48491
AT,BY,1,241,201912,78212
AT,BY,1,242,201912,43023
AT,BY,1,243,201912,264567
AT,BY,1,259,201912,144132
AT,BY,1,265,201912,5108
AT,BY,1,267,201912,21476
AT,BY,1,273,201912,28635
AT,BY,1,310,201912,72323
AT,BY,2,101,201912,45008
AT,BY,2,103,201912,15726
AT,BY,2,106,201912,182548
AT,BY,2,107,201912,971
AT,BY,2,108,201912,373368
AT,BY,2,109,201912,126038
AT,BY,2,10S,201912,2654
AT,BY,2,110,201912,1527
AT,BY,2,132,201912,929
AT,BY,2,139,201912,618
AT,BY,2,141,201912,29904
AT,BY,2,142,201912,641
AT,BY,2,143,201912,6818
AT,BY,2,151,201912,666
AT,BY,2,162,201912,282180
AT,BY,2,171,201912,120850
AT,BY,2,172,201912,257
AT,BY,2,17S,201912,283736
AT,BY,2,192,201912,9647
AT,BY,2,201,201912,306063
AT,BY,2,203,201912,942
AT,BY,2,204,201912,36857
AT,BY,2,205,201912,167581
AT,BY,2,211,201912,10123
AT,BY,2,212,201912,1846603
AT,BY,2,221,201912,56801
AT,BY,2,222,201912,181280
AT,BY,2,231,201912,45853
AT,BY,2,234,201912,662
AT,BY,2,239,201912,1658
AT,BY,2,241,201912,71
AT,BY,2,242,201912,128
AT,BY,2,243,201912,114723
AT,BY,2,244,201912,42
AT,BY,2,245,201912,4422
AT,BY,2,251,201912,64117
AT,BY,2,257,201912,442951
AT,BY,2,259,201912,22186
AT,BY,2,261,201912,31
AT,BY,2,262,201912,197
AT,BY,2,263,201912,37799
AT,BY,2,265,201912,579136
AT,BY,2,267,201912,3442
AT,BY,2,271,201912,34671
AT,BY,2,273,201912,4805
AT,BY,2,274,201912,9024
AT,BY,2,275,201912,4421
AT,BY,2,279,201912,2117935
AT,BY,2,281,201912,98858
AT,BY,2,282,201912,143366
AT,BY,2,283,201912,246980
AT,BY,2,284,201912,430017
AT,BY,2,289,201912,144290
AT,BY,2,291,201912,164240
AT,BY,2,293,201912,44666
AT,BY,2,310,201912,4247
AT,BY,2,321,201912,10602
AT,BY,2,323,201912,26212
AT,BY,2,325,201912,25963
AT,BY,2,329,201912,36938
AT,BZ,2,105,201912,342052
AT,CA,1,011,201912,288162
AT,CA,1,103,201912,149721
AT,CA,1,108,201912,76646
AT,CA,1,110,201912,121601
AT,CA,1,131,201912,1534
AT,CA,1,132,201912,184
AT,CA,1,139,201912,12653
AT,CA,1,141,201912,51283
AT,CA,1,142,201912,7657
AT,CA,1,143,201912,20454
AT,CA,1,151,201912,19084
AT,CA,1,152,201912,8176
AT,CA,1,162,201912,96330
AT,CA,1,171,201912,65512
AT,CA,1,172,201912,4699
AT,CA,1,192,201912,189
AT,CA,1,201,201912,38810
AT,CA,1,203,201912,3748
AT,CA,1,204,201912,38373
AT,CA,1,205,201912,37866
AT,CA,1,211,201912,495
AT,CA,1,212,201912,77197
AT,CA,1,221,201912,90533
AT,CA,1,222,201912,114074
AT,CA,1,231,201912,4492
AT,CA,1,234,201912,541
AT,CA,1,239,201912,3041
AT,CA,1,242,201912,7658
AT,CA,1,244,201912,6886
AT,CA,1,252,201912,22649
AT,CA,1,254,201912,4524
AT,CA,1,257,201912,119854
AT,CA,1,259,201912,213914
AT,CA,1,261,201912,4019
AT,CA,1,262,201912,75210
AT,CA,1,263,201912,350571
AT,CA,1,264,201912,46294
AT,CA,1,265,201912,1794480
AT,CA,1,266,201912,7455
AT,CA,1,267,201912,94682
AT,CA,1,271,201912,32076
AT,CA,1,272,201912,42
AT,CA,1,273,201912,55378
AT,CA,1,274,201912,23911
AT,CA,1,275,201912,73628
AT,CA,1,279,201912,104721
AT,CA,1,281,201912,388838
AT,CA,1,282,201912,580949
AT,CA,1,283,201912,174739
AT,CA,1,284,201912,15044
AT,CA,1,289,201912,63061
AT,CA,1,293,201912,309701
AT,CA,1,303,201912,1337248
AT,CA,1,309,201912,1513
AT,CA,1,310,201912,415
AT,CA,1,321,201912,4425509
AT,CA,1,322,201912,66026
AT,CA,1,323,201912,21067
AT,CA,1,324,201912,4665
AT,CA,1,325,201912,306109
AT,CA,1,329,201912,20672
AT,CA,2,014,201912,4532
AT,CA,2,101,201912,90567
AT,CA,2,103,201912,270412
AT,CA,2,104,201912,32897
AT,CA,2,107,201912,97254
AT,CA,2,108,201912,105079
AT,CA,2,109,201912,162499
AT,CA,2,110,201912,904391
AT,CA,2,131,201912,1892
AT,CA,2,132,201912,79536
AT,CA,2,139,201912,177920
AT,CA,2,141,201912,380065
AT,CA,2,143,201912,65268
AT,CA,2,151,201912,12702
AT,CA,2,152,201912,86166
AT,CA,2,161,201912,5157
AT,CA,2,162,201912,2137223
AT,CA,2,171,201912,481391
AT,CA,2,172,201912,113673
AT,CA,2,17S,201912,273524
AT,CA,2,192,201912,57
AT,CA,2,201,201912,941432
AT,CA,2,203,201912,127758
AT,CA,2,204,201912,222652
AT,CA,2,205,201912,159020
AT,CA,2,20S,201912,12974
AT,CA,2,212,201912,9070641
AT,CA,2,221,201912,218435
AT,CA,2,222,201912,2267680
AT,CA,2,231,201912,190202
AT,CA,2,232,201912,402899
AT,CA,2,234,201912,24070
AT,CA,2,236,201912,4556
AT,CA,2,239,201912,213134
AT,CA,2,241,201912,571461
AT,CA,2,242,201912,4707163
AT,CA,2,243,201912,259173
AT,CA,2,244,201912,422334
AT,CA,2,245,201912,239
AT,CA,2,251,201912,256986
AT,CA,2,252,201912,238999
AT,CA,2,257,201912,7179114
AT,CA,2,259,201912,1538041
AT,CA,2,25S,201912,55231
AT,CA,2,261,201912,87053
AT,CA,2,262,201912,286850
AT,CA,2,263,201912,993240
AT,CA,2,264,201912,267119
AT,CA,2,265,201912,1272453
AT,CA,2,266,201912,28042
AT,CA,2,267,201912,82971
AT,CA,2,268,201912,10790
AT,CA,2,271,201912,11093062
AT,CA,2,272,201912,191678
AT,CA,2,273,201912,237065
AT,CA,2,274,201912,231994
AT,CA,2,275,201912,194682
AT,CA,2,279,201912,819919
AT,CA,2,281,201912,2628329
AT,CA,2,282,201912,3149067
AT,CA,2,283,201912,876659
AT,CA,2,284,201912,2270885
AT,CA,2,289,201912,4203853
AT,CA,2,291,201912,19504474
AT,CA,2,292,201912,73917
AT,CA,2,293,201912,593495
AT,CA,2,301,201912,4643
AT,CA,2,302,201912,61095
AT,CA,2,303,201912,8873024
AT,CA,2,309,201912,1018956
AT,CA,2,310,201912,1462700
AT,CA,2,321,201912,30485
AT,CA,2,322,201912,3610
AT,CA,2,323,201912,851697
AT,CA,2,324,201912,785
AT,CA,2,325,201912,1215345
AT,CA,2,329,201912,302365
AT,CA,2,32S,201912,32162
AT,CD,2,205,201912,281
AT,CD,2,212,201912,1236
AT,CD,2,221,201912,15
AT,CD,2,222,201912,93910
AT,CD,2,265,201912,349
AT,CD,2,271,201912,3646
AT,CD,2,273,201912,4250
AT,CD,2,279,201912,18159
AT,CD,2,281,201912,10671
AT,CD,2,282,201912,103414
AT,CD,2,289,201912,21070
AT,CF,2,222,201912,12215
AT,CF,2,329,201912,250
AT,CG,2,103,201912,5834
AT,CG,2,110,201912,36055
AT,CG,2,141,201912,602
AT,CG,2,222,201912,875
AT,CG,2,259,201912,212
AT,CG,2,282,201912,566
AT,CG,2,329,201912,86
AT,CH,1,011,201912,365144
AT,CH,1,012,201912,49082
AT,CH,1,013,201912,67345
AT,CH,1,014,201912,68493
AT,CH,1,022,201912,708117
AT,CH,1,081,201912,77661
AT,CH,1,089,201912,21772
AT,CH,1,101,201912,796283
AT,CH,1,103,201912,365372
AT,CH,1,104,201912,156588
AT,CH,1,105,201912,2644048
AT,CH,1,106,201912,1175483
AT,CH,1,107,201912,432663
AT,CH,1,108,201912,16635731
AT,CH,1,109,201912,40137
AT,CH,1,110,201912,34158851
AT,CH,1,120,201912,71
AT,CH,1,131,201912,27190
AT,CH,1,132,201912,3138581
AT,CH,1,139,201912,1683654
AT,CH,1,141,201912,1587239
AT,CH,1,142,201912,18470
AT,CH,1,143,201912,193361
AT,CH,1,151,201912,918968
AT,CH,1,152,201912,173017
AT,CH,1,161,201912,112775
AT,CH,1,162,201912,2043719
AT,CH,1,171,201912,1831018
AT,CH,1,172,201912,2298285
AT,CH,1,181,201912,24445
AT,CH,1,192,201912,189079
AT,CH,1,201,201912,5707394
AT,CH,1,202,201912,256369
AT,CH,1,203,201912,3149076
AT,CH,1,204,201912,6264400
AT,CH,1,205,201912,2940785
AT,CH,1,206,201912,437542
AT,CH,1,211,201912,118660115
AT,CH,1,212,201912,17683154
AT,CH,1,221,201912,888788
AT,CH,1,222,201912,15413681
AT,CH,1,231,201912,1605616
AT,CH,1,232,201912,5845
AT,CH,1,233,201912,67346
AT,CH,1,234,201912,110685
AT,CH,1,235,201912,253988
AT,CH,1,236,201912,364537
AT,CH,1,237,201912,228101
AT,CH,1,239,201912,1532116
AT,CH,1,241,201912,1198956
AT,CH,1,242,201912,1058448
AT,CH,1,243,201912,792946
AT,CH,1,244,201912,26684940
AT,CH,1,245,201912,44072
AT,CH,1,251,201912,2949342
AT,CH,1,252,201912,185897
AT,CH,1,253,201912,23938
AT,CH,1,254,201912,645060
AT,CH,1,257,201912,11818339
AT,CH,1,259,201912,13914517
AT,CH,1,25S,201912,138011
AT,CH,1,261,201912,756639
AT,CH,1,262,201912,1401119
AT,CH,1,263,201912,486017
AT,CH,1,264,201912,134109
AT,CH,1,265,201912,16906184
AT,CH,1,266,201912,921472
AT,CH,1,267,201912,958606
AT,CH,1,268,201912,701
AT,CH,1,271,201912,6139745
AT,CH,1,272,201912,424719
AT,CH,1,273,201912,1100926
AT,CH,1,274,201912,462409
AT,CH,1,275,201912,1049261
AT,CH,1,279,201912,4447024
AT,CH,1,281,201912,14495305
AT,CH,1,282,201912,10406593
AT,CH,1,283,201912,725687
AT,CH,1,284,201912,6316955
AT,CH,1,289,201912,16908687
AT,CH,1,291,201912,6668294
AT,CH,1,292,201912,134212
AT,CH,1,293,201912,1410485
AT,CH,1,302,201912,185648
AT,CH,1,303,201912,379444
AT,CH,1,309,201912,792501
AT,CH,1,310,201912,1071600
AT,CH,1,321,201912,988405
AT,CH,1,322,201912,30260
AT,CH,1,323,201912,525568
AT,CH,1,324,201912,61039
AT,CH,1,325,201912,5552000
AT,CH,1,329,201912,733445
AT,CH,1,351,201912,5362363
AT,CH,2,011,201912,3001002
AT,CH,2,012,201912,314567
AT,CH,2,013,201912,138378
AT,CH,2,014,201912,611596
AT,CH,2,022,201912,54379
AT,CH,2,023,201912,24401
AT,CH,2,030,201912,21285
AT,CH,2,081,201912,931682
AT,CH,2,089,201912,187528
AT,CH,2,101,201912,2843342
AT,CH,2,102,201912,670024
AT,CH,2,103,201912,2002549
AT,CH,2,104,201912,2202460
AT,CH,2,105,201912,1251031
AT,CH,2,106,201912,919085
AT,CH,2,107,201912,4420830
AT,CH,2,108,201912,7962947
AT,CH,2,109,201912,1658031
AT,CH,2,10S,201912,664752
AT,CH,2,110,201912,4046950
AT,CH,2,131,201912,617711
AT,CH,2,132,201912,1216578
AT,CH,2,139,201912,3518025
AT,CH,2,141,201912,3904586
AT,CH,2,142,201912,15115
AT,CH,2,143,201912,782867
AT,CH,2,151,201912,752317
AT,CH,2,152,201912,1702199
AT,CH,2,161,201912,2990619
AT,CH,2,162,201912,12768508
AT,CH,2,171,201912,5870566
AT,CH,2,172,201912,12155965
AT,CH,2,17S,201912,146816
AT,CH,2,181,201912,86654
AT,CH,2,192,201912,4052918
AT,CH,2,201,201912,5308430
AT,CH,2,202,201912,1405738
AT,CH,2,203,201912,1335519
AT,CH,2,204,201912,3366475
AT,CH,2,205,201912,8323317
AT,CH,2,206,201912,338118
AT,CH,2,20S,201912,82144
AT,CH,2,211,201912,502048
AT,CH,2,212,201912,167149875
AT,CH,2,221,201912,1168110
AT,CH,2,222,201912,14063952
AT,CH,2,231,201912,4915929
AT,CH,2,232,201912,303002
AT,CH,2,233,201912,70452
AT,CH,2,234,201912,711235
AT,CH,2,235,201912,109573
AT,CH,2,236,201912,1415512
AT,CH,2,237,201912,248190
AT,CH,2,239,201912,1706347
AT,CH,2,241,201912,5703136
AT,CH,2,242,201912,1446590
AT,CH,2,243,201912,3117086
AT,CH,2,244,201912,5451013
AT,CH,2,245,201912,452984
AT,CH,2,251,201912,8320042
AT,CH,2,252,201912,2745993
AT,CH,2,253,201912,161510
AT,CH,2,254,201912,87100
AT,CH,2,257,201912,7597910
AT,CH,2,259,201912,9339488
AT,CH,2,25S,201912,238751
AT,CH,2,261,201912,5824540
AT,CH,2,262,201912,1987995
AT,CH,2,263,201912,3240965
AT,CH,2,264,201912,717757
AT,CH,2,265,201912,5968571
AT,CH,2,266,201912,1383275
AT,CH,2,267,201912,1551340
AT,CH,2,268,201912,15788
AT,CH,2,271,201912,5458560
AT,CH,2,272,201912,1136914
AT,CH,2,273,201912,1411077
AT,CH,2,274,201912,6944858
AT,CH,2,275,201912,5215812
AT,CH,2,279,201912,6278134
AT,CH,2,281,201912,9081306
AT,CH,2,282,201912,15171620
AT,CH,2,283,201912,5003974
AT,CH,2,284,201912,4757101
AT,CH,2,289,201912,18201664
AT,CH,2,291,201912,20952779
AT,CH,2,292,201912,2133912
AT,CH,2,293,201912,1589070
AT,CH,2,301,201912,41917
AT,CH,2,302,201912,2773289
AT,CH,2,303,201912,7064823
AT,CH,2,309,201912,2885258
AT,CH,2,310,201912,8608452
AT,CH,2,321,201912,1812464
AT,CH,2,322,201912,133242
AT,CH,2,323,201912,4146010
AT,CH,2,324,201912,533472
AT,CH,2,325,201912,2218561
AT,CH,2,329,201912,998002
AT,CH,2,32S,201912,292
AT,CH,2,351,201912,27848718
AT,CI,2,108,201912,6
AT,CI,2,109,201912,20000
AT,CI,2,132,201912,846675
AT,CI,2,139,201912,12
AT,CI,2,151,201912,1374
AT,CI,2,171,201912,75116
AT,CI,2,212,201912,5
AT,CI,2,221,201912,1609
AT,CI,2,222,201912,5732
AT,CI,2,257,201912,368
AT,CI,2,259,201912,2742
AT,CI,2,271,201912,325
AT,CI,2,273,201912,2578
AT,CI,2,279,201912,6974
AT,CI,2,281,201912,1928
AT,CI,2,282,201912,15455
AT,CI,2,289,201912,57927
AT,CI,2,291,201912,32479
AT,CI,2,329,201912,19214
AT,CL,1,012,201912,118127
AT,CL,1,103,201912,419266
AT,CL,1,110,201912,2390
AT,CL,1,141,201912,242
AT,CL,1,171,201912,509150
AT,CL,1,172,201912,22
AT,CL,1,201,201912,375747
AT,CL,1,265,201912,30
AT,CL,1,267,201912,388
AT,CL,1,289,201912,1044
AT,CL,2,108,201912,250713
AT,CL,2,110,201912,1285938
AT,CL,2,139,201912,19104
AT,CL,2,141,201912,50806
AT,CL,2,143,201912,1030
AT,CL,2,151,201912,72742
AT,CL,2,152,201912,9456
